,fips,NatWalkInd,TotPop,ResidentialDensity,PopulationDensity,EmploymentDensity,PctLowWage,County,State
577,19075,6.833333333,12341,0.025527782,0.057444199,0.027734608,0.25980685666666664,Grundy,IA
578,19077,6.0,10674,0.0193351425,0.029206055,0.005109542,0.2822758373,Guthrie,IA
579,19079,5.333333333,15110,0.144378491,0.271052538,0.053551551,0.24006384782352944,Hamilton,IA
580,19081,4.333333333,10888,0.01620592,0.033154429,0.006760761,0.2373127573076923,Hancock,IA
581,19083,5.75,17127,0.06122327600000001,0.1153693885,0.033971157,0.27510983925000004,Hardin,IA
582,19085,5.25,14143,0.055637834000000004,0.114724058,0.0469234025,0.2281720225,Harrison,IA
583,19087,6.916666666499999,19926,0.1417620285,0.321954369,0.10934920100000001,0.2518361779375,Henry,IA
584,19089,6.25,9264,0.0146566315,0.032920586,0.007172245,0.2675610029,Howard,IA
585,19091,5.166666667,9566,0.009473532,0.01751736,0.005446111,0.24513875181818182,Humboldt,IA
586,19093,5.833333333,6916,0.03661524,0.072090213,0.054901744,0.2578753624285714,Ida,IA
587,19095,5.333333333,16207,0.030093485,0.06813878500000001,0.0373238845,0.2551816432857143,Iowa,IA
588,19097,6.25,19395,0.030481551500000002,0.060731787,0.018459445,0.26314850918181815,Jackson,IA
589,19099,7.5,36891,0.223652729,0.532703084,0.110578761,0.23230221668571427,Jasper,IA
590,19101,6.833333333,18077,0.312062348,0.608469727,0.093446889,0.269369768,Jefferson,IA
591,19103,8.75,147001,1.7156084105,4.575792246,0.564571949,0.24359178879166668,Johnson,IA
592,19105,6.666666667,20568,0.0420482375,0.09816786999999999,0.0291940675,0.24521796266666668,Jones,IA
593,19107,4.666666667,10200,0.011977444,0.02179074,0.00272639,0.25880976176923076,Keokuk,IA
594,19109,6.0,15075,0.014418047,0.0319129825,0.006933951,0.2706099155555555,Kossuth,IA
595,19111,7.833333333,34541,0.48007998249999995,1.110456382,0.4670857155,0.2645850142058824,Lee,IA
596,19113,12.5,222121,2.193411372,4.500842655,0.970509325,0.23828983435036497,Linn,IA
597,19115,4.0,11223,0.024170433999999998,0.052863822,0.021801384,0.23093081041666666,Louisa,IA
598,19117,4.333333333,8597,0.0481362035,0.0993741895,0.0116484735,0.2824599889,Lucas,IA
599,19119,6.0,11769,0.017594372,0.045457578,0.008764483,0.30221780915384616,Lyon,IA
600,19121,5.333333333,15890,0.0236256845,0.055861349500000004,0.008212636,0.23346010266666664,Madison,IA
601,19123,10.33333333,22208,0.466249711,0.822336998,0.146348642,0.25569503471428573,Mahaska,IA
602,19125,6.5,33207,0.23832641999999998,0.6017534545,0.1680377885,0.23643035067857143,Marion,IA
603,19127,8.333333333,40271,0.292715819,0.786782531,0.119996379,0.2401324162439024,Marshall,IA
604,19129,4.666666667,14957,0.039289528,0.098905634,0.016747055,0.23464465053846156,Mills,IA
605,19131,5.833333333500001,10631,0.015139698,0.0320556725,0.007007596,0.25947654400000003,Mitchell,IA
606,19133,5.083333333500001,8796,0.013044449999999999,0.028707919,0.009052821499999999,0.2576752460833333,Monona,IA
607,19135,5.75,7863,0.042425888999999994,0.083142791,0.052977823,0.247531599875,Monroe,IA
608,19137,6.75,10155,0.1431232005,0.2493808885,0.0158210745,0.24433599883333335,Montgomery,IA
609,19139,8.0833333335,42950,0.43288642899999996,1.0057032325000002,0.18997227700000002,0.2357048727352941,Muscatine,IA
610,19141,7.416666666499999,13911,0.1123203185,0.22696344000000002,0.087626941,0.283095492,O'Brien,IA
611,19143,4.75,6115,0.0130882955,0.026107924499999997,0.0078977145,0.242292037375,Osceola,IA
612,19145,6.833333333,15363,0.198342741,0.536801016,0.200704138,0.2729286467368421,Page,IA
613,19147,8.166666667,9055,0.147013311,0.279521308,0.132507997,0.2773516771818182,Palo Alto,IA
614,19149,5.416666667,25039,0.029250226,0.0688180835,0.027363836000000002,0.23922349986363634,Plymouth,IA
615,19151,4.666666667,6898,0.011645626,0.025488041,0.007212593,0.2537446728888889,Pocahontas,IA
616,19153,12.33333333,474274,2.6864688865,6.353652016,1.328423425,0.22970191794039735,Polk,IA
617,19155,7.166666667,93503,1.658525044,3.96405379,0.299200126,0.23631965103225808,Pottawattamie,IA
618,19157,6.0,18605,0.128024708,0.248243032,0.034458819,0.2523302131176471,Poweshiek,IA
619,19159,5.083333333500001,4984,0.0070880399999999994,0.0100984115,0.0024996755,0.26811108033333336,Ringgold,IA
620,19161,6.416666666499999,9868,0.051838726,0.1013758705,0.021494456999999998,0.2605399171875,Sac,IA
621,19163,8.0,172288,2.1854055765,4.951127386,0.9566722785,0.26241192111290323,Scott,IA
622,19165,5.5,11694,0.014623615,0.029892129,0.018968452,0.27229909480000003,Shelby,IA
623,19167,7.083333333500001,34825,0.17587521550000002,0.3758091165,0.1618203685,0.2794530740769231,Sioux,IA
624,19169,7.166666667,96922,1.10978918,4.708066629,0.254606758,0.2542540293492063,Story,IA
625,19171,4.416666666499999,17136,0.025096974,0.0465364155,0.009124004,0.23257176715,Tama,IA
626,19173,4.666666667,6201,0.008499227,0.016312319,0.004316014,0.25660193888888894,Taylor,IA
627,19175,6.333333333,12453,0.349898878,0.738675408,0.080977465,0.2597353222666667,Union,IA
628,19177,4.166666667,7223,0.010816374,0.029117188,0.003311696,0.23116862733333335,Van Buren,IA
629,19179,6.333333333,35315,0.408282699,0.983174977,0.309792998,0.25909908986486485,Wapello,IA
630,19181,5.333333333,49361,0.223486342,0.466997106,0.039140311,0.21709332834482759,Warren,IA
631,19183,6.166666667,22143,0.073627929,0.180456378,0.102510208,0.25131199584210523,Washington,IA
632,19185,5.916666666499999,6413,0.01901067,0.039170948000000004,0.011514410000000001,0.263930254,Wayne,IA
633,19187,11.25,36757,0.217104467,0.4738061695,0.1296682235,0.24760356773684208,Webster,IA
634,19189,7.166666667,10571,0.119545471,0.2033013655,0.164526127,0.26635439792857146,Winnebago,IA
635,19191,5.0,20401,0.020419279499999998,0.0478229575,0.018385363000000002,0.2540385644,Winneshiek,IA
636,19193,13.0,102398,2.4698644979999997,5.013371501,0.389747843,0.2655155068055556,Woodbury,IA
637,19195,4.5,7489,0.012194941,0.024692309500000002,0.0104004425,0.2529236067,Worth,IA
638,19197,6.333333333,12804,0.262723699,0.477148775,0.173291387,0.24512169353846153,Wright,IA
639,20001,6.0,12630,0.163551713,0.329780944,0.145924721,0.2833384892307692,Allen,KS
640,20003,5.833333333,7852,0.009477648,0.023792333,0.005929668,0.29969453242857147,Anderson,KS
641,20005,5.75,16363,0.1297235095,0.376318277,0.05844548,0.29589166025,Atchison,KS
642,20007,7.083333333500001,4733,0.005142416,0.009664064,0.0043309690000000005,0.30515354683333334,Barber,KS
643,20009,7.25,26791,0.713809616,1.5774517970000002,0.1848034665,0.2900485731,Barton,KS
644,20011,6.5,14702,0.15435187,0.40113514499999997,0.066182754,0.2930346308125,Bourbon,KS
645,20013,6.166666667,9664,0.014829426,0.036706499,0.035238239,0.29245568218181817,Brown,KS
646,20015,6.5,66468,0.31625826749999997,0.826312786,0.091231719,0.24614148054761903,Butler,KS
647,20017,5.083333333500001,2645,0.0460680805,0.090065747,0.0187590815,0.295790507,Chase,KS
648,20019,5.333333333,3367,0.0173509685,0.0304807365,0.008052123999999999,0.2710323431666667,Chautauqua,KS
649,20021,5.5,20331,0.143314578,0.275719262,0.076742112,0.277793672952381,Cherokee,KS
650,20023,5.5,2677,0.063505884,0.11325416699999999,0.0223729285,0.3371908555,Cheyenne,KS
651,20025,6.333333333500001,2053,0.001862814,0.0032646275,0.0010641625,0.3319033015,Clark,KS
652,20027,5.0,8142,0.08768673,0.157961981,0.032030857,0.33428050344444443,Clay,KS
653,20029,7.0,9060,0.087303917,0.1696696695,0.126726148,0.32270859241666666,Cloud,KS
654,20031,5.0,8296,0.012206687,0.024152378000000002,0.0048893040000000006,0.303075266,Coffey,KS
655,20033,6.5,1780,0.014872364,0.024256117,0.009855892,0.372093246,Comanche,KS
656,20035,6.666666667,35591,0.473888695,1.074932252,0.149599301,0.25942517406060606,Cowley,KS
657,20037,7.0,39108,0.6754433845,1.4553196000000002,0.0864941905,0.3048701673235294,Crawford,KS
658,20039,8.0,2881,0.074135253,0.12093063700000001,0.0667605705,0.3339318235,Decatur,KS
659,20041,5.5,19004,0.169050248,0.306794895,0.077135919,0.31382800642105263,Dickinson,KS
660,20043,4.666666666499999,7736,0.020549808000000003,0.0458821085,0.010240137,0.25447062119999997,Doniphan,KS
661,20045,9.0,119319,1.958230932,4.668454018,1.231126915,0.2885164505846154,Douglas,KS
662,20047,5.666666666499999,2925,0.026002945000000003,0.0519655215,0.021921600000000003,0.26867020125,Edwards,KS
663,20049,4.333333333,2562,0.006267767,0.009018101,0.001512887,0.34016301000000004,Elk,KS
664,20051,8.333333333,28878,1.445289799,2.878208361,0.651292915,0.28696192332,Ellis,KS
665,20053,7.166666666499999,6293,0.130143554,0.3566283375,0.1782529675,0.29388762216666664,Ellsworth,KS
666,20055,8.583333333,36957,1.509974448,4.194473997999999,0.7525663835,0.23578190943333333,Finney,KS
667,20057,7.833333333,34484,0.557625334,1.802556312,0.130681618,0.222229876,Ford,KS
668,20059,6.333333333,25563,0.114076056,0.200447927,0.097711533,0.2672766715652174,Franklin,KS
669,20061,6.833333333,34895,1.270542725,2.763367278,0.147546134,0.33599459084000005,Geary,KS
670,20063,5.166666667,2619,0.001546149,0.002550601,0.000985398,0.327306231,Gove,KS
671,20065,4.833333333,2545,0.025367637499999998,0.0437410965,0.0092313445,0.3435330995,Graham,KS
672,20067,5.833333333,7616,0.255277212,0.669284486,0.088973506,0.274089227,Grant,KS
673,20069,6.166666667,6037,0.002780868,0.007140067,0.003607613,0.2871668258571428,Gray,KS
674,20071,5.9166666665,1200,0.025337246,0.0509669945,0.032805888000000005,0.2679246205,Greeley,KS
675,20073,5.166666667,6156,0.075193531,0.126729888,0.035259032,0.31287460966666664,Greenwood,KS
676,20075,5.916666666499999,2616,0.0017813594999999999,0.0041618625,0.0022398895,0.321569068,Hamilton,KS
677,20077,7.833333333,5673,0.066293745,0.124903037,0.035694052,0.2733516147142857,Harper,KS
678,20079,7.166666667,34555,0.381615896,0.972892642,0.308878984,0.2628449938148148,Harvey,KS
679,20081,6.75,4047,0.0781289755,0.19355567,0.0764978035,0.2688660605,Haskell,KS
680,20083,7.0,1842,0.001817107,0.003347112,0.001084813,0.283529412,Hodgeman,KS
681,20085,4.666666667,13318,0.018963976,0.044488165,0.005730553,0.262625606,Jackson,KS
682,20087,5.333333333,18888,0.028930863,0.070847924,0.007927587,0.2456864028,Jefferson,KS
683,20089,4.0,2916,0.0028068785000000002,0.0034920065,0.0005634495,0.3153549445,Jewell,KS
684,20091,10.33333333,585502,2.3565222765,5.6015939585000005,0.81922015,0.2160677144144385,Johnson,KS
685,20093,7.333333333,3932,0.055253286,0.133603441,0.029070197,0.2699167793333333,Kearny,KS
686,20095,5.166666667,7470,0.008576465,0.018159884,0.007187564,0.29256450666666667,Kingman,KS
687,20097,6.0,2526,0.032667548500000004,0.067935373,0.0276889555,0.328938066,Kiowa,KS
688,20099,6.5,20367,0.0639484015,0.123764297,0.09449089599999999,0.29457605727272723,Labette,KS
689,20101,4.833333333,1642,0.002112795,0.003202552,0.00097111,0.27779466533333336,Lane,KS
690,20103,6.416666666499999,80042,0.555891229,1.8219875525,0.170506389,0.27814745276,Leavenworth,KS
691,20105,5.583333333500001,3097,0.0166811735,0.030326731500000002,0.005073221,0.31038445675,Lincoln,KS
692,20107,4.916666667,9635,0.023338608,0.0415700795,0.003012004,0.2901614769,Linn,KS
693,20109,7.5,2810,0.015009694,0.025187208,0.020590222,0.2899243603333333,Logan,KS
694,20111,7.416666666499999,33299,0.958742814,2.796509881,0.533185676,0.29378050565625,Lyon,KS
695,20113,6.666666667,28630,0.16968077,0.356928113,0.113001736,0.2680983422758621,McPherson,KS
696,20115,5.916666666499999,12032,0.012332532,0.0222844605,0.006019359,0.2907839132142857,Marion,KS
697,20117,5.666666667,9798,0.017912793,0.03731487,0.01030089,0.293191947,Marshall,KS
698,20119,6.083333333500001,4261,0.021813764,0.0454598695,0.015668335000000002,0.28702745925,Meade,KS
699,20121,5.5,33127,0.1903331715,0.609642637,0.0577393835,0.2382423352,Miami,KS
700,20123,6.666666667,6222,0.105067756,0.285518697,0.137901353,0.3006873804285714,Mitchell,KS
701,20125,6.333333333,32970,0.180218587,0.357781677,0.14913628,0.30292771583783784,Montgomery,KS
702,20127,4.083333333,5566,0.0173232605,0.036204445,0.003985033,0.28556688012500003,Morris,KS
703,20129,7.5,2838,0.116202713,0.21475438,0.046267234,0.3071248576666667,Morton,KS
704,2013,5.833333333,3425,0.002216786,0.009509692,0.002066859,0.15,Aleutians East,AK
705,20131,4.333333333,10104,0.012052277,0.024972894,0.006206441,0.2764776586666666,Nemaha,KS
706,20133,6.333333333500001,16125,0.08402902649999999,0.2072951325,0.0988764825,0.2862515063333333,Neosho,KS
707,20135,6.916666667,2955,0.0038938225,0.006291421,0.0033660715,0.31471404925,Ness,KS
708,20137,7.5,5486,0.045196286,0.067174087,0.077276787,0.2819570348,Norton,KS
709,20139,4.666666667,15882,0.028211168,0.06724196,0.010825465,0.2693182286666667,Osage,KS
710,20141,7.416666667,3603,0.012552977,0.0228883915,0.009896139,0.33560151075,Osborne,KS
711,20143,5.166666667,5902,0.0099527695,0.022274207999999997,0.002768117,0.285507505,Ottawa,KS
712,20145,7.166666667,6709,0.075940207,0.257119352,0.104261933,0.31256317257142857,Pawnee,KS
713,20147,7.0,5408,0.005016428,0.00862301,0.003267782,0.3280766118571429,Phillips,KS
714,20149,5.166666667,23545,0.091044682,0.259363675,0.027641353,0.26193860713333333,Pottawatomie,KS
715,20151,8.166666667,9582,0.164171627,0.43758293,0.152618292,0.30471077333333335,Pratt,KS
716,20153,4.5,2509,0.00148954,0.002364193,0.000361698,0.3386155766666667,Rawlins,KS
717,20155,6.833333333,63101,0.828206857,2.176465652,0.135584468,0.2910239798305085,Reno,KS
718,20157,5.5,4686,0.004539456,0.007480752,0.002405742,0.32948800471428574,Republic,KS
719,20159,5.833333333,9762,0.039326307,0.103070903,0.03278736,0.31039793,Rice,KS
720,2016,4.333333333,5750,0.041966288,0.168568499,0.133479368,0.20454545466666665,Aleutians West,AK
721,20161,7.916666666499999,75296,1.73669391,3.670664151,0.5257755255000001,0.31180142935416666,Riley,KS
722,20163,6.333333333,5118,0.063120094,0.123148591,0.089012214,0.327971036,Rooks,KS
723,20165,5.416666667,3102,0.006486434,0.0110361485,0.0022055375,0.299881095,Rush,KS
724,20167,5.0,6977,0.027993001,0.066554788,0.010165406,0.3251040362222222,Russell,KS
725,20169,12.16666667,54977,2.167984845,4.281508164,0.463462758,0.2722869684222222,Saline,KS
726,20171,7.666666666499999,4949,0.154358266,0.312473224,0.1819158055,0.27595859866666667,Scott,KS
727,20173,11.83333333,512064,2.414063965,5.269415815,0.630628219,0.26631276902981027,Sedgwick,KS
728,20175,7.5,22692,1.288895707,2.895540009,0.392505312,0.21104457052941175,Seward,KS
729,20177,12.33333333,178284,2.156081656,4.481879156,0.579528297,0.27082790637037035,Shawnee,KS
730,20179,5.5,2506,0.012082879000000001,0.0225303165,0.014369364,0.322129201,Sheridan,KS
731,20181,7.333333333,5966,0.4275506665,1.038061281,0.12116427899999999,0.307888132375,Sherman,KS
732,20183,6.333333333,3663,0.038794295,0.064283109,0.039867239,0.35220641500000005,Smith,KS
733,20185,6.416666667,4214,0.036269776999999996,0.06803874650000001,0.018988783000000002,0.32345166125,Stafford,KS
734,20187,8.1666666685,2063,0.521473028,0.9522270735,0.45453694499999997,0.28139073150000005,Stanton,KS
735,20189,6.166666667,5686,0.075319229,0.184450387,0.041369658,0.24458898219999997,Stevens,KS
736,20191,5.75,23208,0.062285616,0.1483815665,0.0435704465,0.2703838530384615,Sumner,KS
737,20193,8.166666667,7824,0.044244029,0.097944115,0.054098686,0.2988018267142857,Thomas,KS
738,20195,4.666666667,2858,0.036294095,0.076603023,0.006253677,0.31378990360000003,Trego,KS
739,20197,3.9166666665000003,6888,0.006929184999999999,0.018159728,0.0017873645,0.246960974125,Wabaunsee,KS
740,20199,6.333333333,1575,0.0066868375,0.012846065,0.0057399885,0.349201247,Wallace,KS
741,2020,11.83333333,296112,3.7268749465,9.2481316785,0.9115257465,0.2832173448691589,Anchorage,AK
742,20201,4.833333333500001,5525,0.0045172655,0.009079993,0.0024847965000000002,0.346278573,Washington,KS
743,20203,7.833333333,2143,0.08941848,0.176066247,0.073801731,0.30068391133333333,Wichita,KS
744,20205,6.333333333500001,8780,0.070149318,0.1366387575,0.078581132,0.2750235813333333,Wilson,KS
745,20207,6.333333333000001,3170,0.040534732,0.0654562255,0.0243579535,0.30678429100000004,Woodson,KS
746,20209,10.66666667,164345,1.848186527,4.626008908,0.353819141,0.28253578854037265,Wyandotte,KS
747,2050,4.833333333500001,18040,0.002338225,0.0070009385,0.0014248245,0.15705128208333333,Bethel,AK
748,2060,4.833333333,890,0.002969921,0.023574804999999997,0.0017408795,0.0,Bristol Bay,AK
749,2068,6.0,2232,0.001433161,0.001659738,0.0012841015000000001,0.0625,Denali,AK
750,2070,4.083333333,4975,0.021328999,0.046555708,0.009441669,0.13888888883333333,Dillingham,AK
751,2090,6.0,99653,0.4867837155,1.084417383,0.144413805,0.2587587927903226,Fairbanks North Star,AK
752,2100,7.333333333,2518,0.218828589,0.33298041,0.199427292,0.38888888866666665,Haines,AK
753,21001,4.0,19241,0.034529605,0.085118307,0.003944721,0.2573469256,Adair,KY
754,21003,3.833333333,20794,0.058896812,0.121580047,0.004272009,0.24662480146666665,Allen,KY
755,21005,5.833333333,22214,0.162500633,0.373086858,0.085338317,0.20756072792307692,Anderson,KY
756,21007,3.9166666670000003,8090,0.023254398500000002,0.043000078,0.007042665,0.23576029825,Ballard,KY
757,21009,4.583333333500001,43680,0.091508621,0.18954916900000002,0.036974979,0.25204894329411764,Barren,KY
758,21011,3.333333333,12268,0.030922228,0.064338183,0.005486202,0.21633572355555555,Bath,KY
759,21013,4.666666666499999,27188,0.1138975435,0.20905766999999997,0.040799301499999996,0.26459609338461537,Bell,KY
760,21015,7.166666667,129095,1.1828573315000002,3.0320005544999997,0.5971023710000001,0.2264037339310345,Boone,KY
761,21017,5.416666666499999,20144,0.075183765,0.181489599,0.067961607,0.23777700855555559,Bourbon,KY
762,21019,7.0,48091,0.941000166,1.866117185,0.334893514,0.25836489359459464,Boyd,KY
763,21021,5.916666666499999,29913,0.366519591,0.8346230219999999,0.172538303,0.2452961685,Boyle,KY
764,21023,3.75,8306,0.027837904,0.06364502,0.0039907645000000005,0.25102118762500003,Bracken,KY
765,21025,2.666666667,13116,0.02227422,0.049329247,0.001925585,0.23186267915384617,Breathitt,KY
766,21027,3.75,20080,0.028207383,0.0682351435,0.0029653615,0.248940616875,Breckinridge,KY
767,21029,5.666666667,79466,0.466036254,1.081469538,0.121196793,0.21001673234042553,Bullitt,KY
768,21031,3.333333333,12745,0.020387198,0.04813813,0.001632065,0.23864111088888892,Butler,KY
769,21033,5.666666666499999,12727,0.09700266499999999,0.1863176875,0.04017807699999999,0.2534738290833333,Caldwell,KY
770,21035,5.5,38776,0.140837723,0.281383856,0.042252067,0.2662618919032258,Calloway,KY
771,21037,11.66666667,92267,1.744004788,4.095329977,0.667916727,0.2300750441690141,Campbell,KY
772,21039,5.0,4841,0.022191665,0.048423425,0.008945925,0.26605942699999996,Carlisle,KY
773,21041,4.666666666499999,10711,0.0574163745,0.1187594105,0.197227705,0.2329909679,Carroll,KY
774,21043,4.083333333500001,27290,0.05135485,0.11190045700000001,0.011015895500000001,0.2757887889,Carter,KY
775,21045,3.5,15796,0.028582778500000003,0.0559104735,0.003810243,0.24437631907142857,Casey,KY
776,21047,6.166666667,72263,0.453636425,1.402759269,0.1970896,0.2938796624117647,Christian,KY
777,21049,6.333333333,35872,0.393428583,0.8740010945,0.1681215315,0.2322629395,Clark,KY
778,2105,5.833333333500001,2132,0.0178678185,0.0288313085,0.010647658999999999,0.18333333325,Hoonah-Angoon,AK
779,21051,3.0,20621,0.04107395,0.082596707,0.00311391,0.23926070184210527,Clay,KY
780,21053,4.5,10211,0.039966237,0.087467698,0.047741025,0.2674139684285714,Clinton,KY
781,21055,4.25,9083,0.0318305595,0.057140106,0.0168276615,0.2588037746,Crittenden,KY
782,21057,3.8333333329999997,6713,0.019692332,0.0327185175,0.003616283,0.239880973625,Cumberland,KY
783,21059,7.333333333500001,99937,1.5025867055,3.490582946,0.6797518389999999,0.24521071413235293,Daviess,KY
784,21061,3.5,12122,0.045921571,0.094813343,0.003686326,0.23057735836363635,Edmonson,KY
785,21063,3.0,7517,0.021546402,0.037675771499999997,0.0013841819999999999,0.255151487,Elliott,KY
786,21065,4.416666666499999,14313,0.065476495,0.129539576,0.0112875025,0.23929481383333331,Estill,KY
787,21067,11.5,318734,3.088103865,6.9175478825,1.143812784,0.24129448251923075,Fayette,KY
788,21069,3.0,14479,0.02668948,0.054931256,0.003827655,0.225143803,Fleming,KY
789,21071,4.333333333,36926,0.073051881,0.151327158,0.010555874,0.24843884046341463,Floyd,KY
790,21073,6.666666666499999,50296,1.0313663695000002,1.7850942655000002,0.5679807755,0.24617572189473685,Franklin,KY
791,21075,6.833333333,6210,0.292677821,0.497024948,0.081208132,0.29044007988888887,Fulton,KY
792,21077,5.5,8703,0.055721494999999996,0.14551630599999998,0.0199212995,0.2227079965,Gallatin,KY
793,21079,4.0833333335,17328,0.0706269345,0.1520694285,0.014334684,0.23128593716666668,Garrard,KY
794,21081,4.0,24915,0.061710808,0.161253649,0.038903415,0.22876476019999997,Grant,KY
795,21083,4.333333333,37294,0.046660282,0.107361849,0.010772049,0.2613823431724138,Graves,KY
796,21085,4.666666667,26178,0.045523156,0.085017759,0.012288931,0.2406116214347826,Grayson,KY
797,21087,2.5,11023,0.032105591,0.067274937,0.001328078,0.2543104436363636,Green,KY
798,21089,5.666666667,35765,0.374935801,0.81158519,0.084608214,0.24430318313793103,Greenup,KY
799,21091,3.833333333,8719,0.034389972,0.063466723,0.033455779,0.21678032714285717,Hancock,KY
800,21093,5.5,108095,0.4763115435,1.213704044,0.0985172285,0.24881682494117646,Hardin,KY
801,21095,3.5,27134,0.065649244,0.132521766,0.014115671,0.2736509832121212,Harlan,KY
802,21097,4.333333333500001,18668,0.060295748999999996,0.1392922715,0.0349914265,0.23164195864285714,Harrison,KY
803,21099,3.0833333334999997,18627,0.034104335,0.060741043499999994,0.0033364005,0.250626259375,Hart,KY
804,2110,11.0,32330,1.061719175,3.195449488,0.170998197,0.2914596273478261,Juneau,AK
805,21101,5.166666666499999,46137,0.239318148,0.506509761,0.084184508,0.24608624490625,Henderson,KY
806,21103,3.8333333334999997,15814,0.032281779999999996,0.0819574455,0.0053582105,0.2151059062142857,Henry,KY
807,21105,4.5,4568,0.0131727405,0.0255841215,0.0057121945,0.258710736,Hickman,KY
808,21107,4.833333333,45664,0.178515602,0.386122636,0.076186608,0.23917177180487803,Hopkins,KY
809,21109,3.4166666665000003,13373,0.034520843499999995,0.0793342115,0.0036874155,0.2266600545,Jackson,KY
810,21111,12.33333333,767154,2.842537264,6.408510766,0.814003594,0.24996552587826085,Jefferson,KY
811,21113,6.583333333,52422,0.353002018,1.0014422465,0.2504497375,0.23744446376666667,Jessamine,KY
812,21115,3.8333333335,22843,0.059677161500000006,0.1396153145,0.0081587475,0.22704652027777777,Johnson,KY
813,21117,11.583333334999999,164688,2.408025156,5.2067867230000004,0.660768126,0.23739749660714285,Kenton,KY
814,21119,3.25,15513,0.0470506145,0.0817175145,0.0044123295,0.23725363485714285,Knott,KY
815,21121,4.166666667,31467,0.081011644,0.198690412,0.015131632,0.2592857975555556,Knox,KY
816,21123,4.333333333500001,14156,0.050555754,0.116015277,0.009191860999999999,0.22138454333333335,Larue,KY
817,21125,5.166666667,60180,0.164008904,0.407119447,0.080414099,0.23356491835135135,Laurel,KY
818,21127,3.1666666665000003,15783,0.027798912500000002,0.0677186315,0.0020646385,0.23873119085714284,Lawrence,KY
819,21129,4.333333333,6751,0.024691146,0.039834793,0.002842731,0.28086573385714286,Lee,KY
820,21131,2.833333333,10472,0.037491832,0.076097549,0.0019535355,0.22363029,Leslie,KY
821,21133,3.0,22676,0.06928246,0.123366397,0.00400019,0.2317131594074074,Letcher,KY
822,21135,3.833333333,13490,0.022897561,0.048444839,0.001849803,0.240378972,Lewis,KY
823,21137,3.833333333,24458,0.047108058,0.110314962,0.006044524,0.23424955321052635,Lincoln,KY
824,21139,4.0,9263,0.029236281,0.052317555,0.010692399,0.25588988255555556,Livingston,KY
825,21141,4.833333333,26849,0.036004991,0.081039626,0.01317405,0.23671303014285713,Logan,KY
826,21143,4.5,8186,0.075490379,0.120512391,0.009426217,0.2699064485714286,Lyon,KY
827,21145,6.5,65284,0.75563466,1.511253059,0.446752602,0.27638532518867925,McCracken,KY
828,21147,3.583333333,17635,0.11774379600000001,0.259141007,0.0110973745,0.2585321139285714,McCreary,KY
829,21149,4.666666667,9331,0.030160298,0.061706518,0.014753686,0.25194979655555555,McLean,KY
830,21151,5.833333333,89700,0.26882810199999996,0.818806923,0.11508241350000001,0.23792229676,Madison,KY
831,21153,2.9166666665000003,12666,0.029646444,0.058292926,0.002082751,0.24799720258333333,Magoffin,KY
832,21155,3.833333333,19232,0.033055246,0.090188021,0.014681088,0.23504862446666666,Marion,KY
833,21157,4.916666666499999,31166,0.0980736465,0.185851178,0.0195380495,0.24138474677272725,Marshall,KY
834,21159,6.0,11919,0.044766643,0.099853693,0.015509106,0.26720998809999996,Martin,KY
835,21161,5.333333333500001,17153,0.1167567645,0.232984576,0.0878969825,0.2628900501875,Mason,KY
836,21163,4.416666666499999,28326,0.10218690150000001,0.2568585235,0.012595396,0.2435020595,Meade,KY
837,21165,3.5,6405,0.03680106,0.077613276,0.002727248,0.2131777958,Menifee,KY
838,21167,4.333333333,21516,0.104240733,0.21031605,0.017985201,0.22062164635294118,Mercer,KY
839,21169,3.166666667,10004,0.0248758225,0.0499812215,0.0013441765,0.2313764613,Metcalfe,KY
840,21171,3.833333333,10634,0.0192676055,0.0398731985,0.009310521,0.2485894633,Monroe,KY
841,21173,4.333333333500001,27759,0.099557463,0.22363583,0.055557298500000005,0.21992019999999998,Montgomery,KY
842,21175,3.166666667,13285,0.025061915,0.051244523,0.001925085,0.2228630729090909,Morgan,KY
843,21177,3.833333333,31081,0.05364747,0.129197503,0.021355071,0.24832464948275862,Muhlenberg,KY
844,21179,5.333333333,45388,0.081625908,0.200929658,0.032940447,0.21839198969565218,Nelson,KY
845,21181,4.166666667,7100,0.027798175,0.064594983,0.0078132155,0.22669774750000002,Nicholas,KY
846,21183,3.5,24071,0.029116529000000002,0.072766572,0.0064902729999999995,0.24281344195000001,Ohio,KY
847,21185,5.833333333,65374,0.2902339485,0.912760951,0.1014673465,0.21972809908333335,Oldham,KY
848,21187,2.833333333,10741,0.024885698,0.05011461,0.001635118,0.2176246758888889,Owen,KY
849,21189,2.166666667,4463,0.020400749,0.042599265,0.000728197,0.2376558926,Owsley,KY
850,21191,4.0,14520,0.037034538,0.096098828,0.012488161,0.21993283145454548,Pendleton,KY
851,21193,4.666666667,26917,0.064842151,0.133147685,0.014895216,0.23924322572,Perry,KY
852,21195,3.5833333334999997,60483,0.07288003400000001,0.130817397,0.011069489,0.23608482262903227,Pike,KY
853,21197,4.833333333,12321,0.086649698,0.138784335,0.013148897,0.241094265,Powell,KY
854,21199,5.166666667,64145,0.155908666,0.268994448,0.036743962,0.253121159372093,Pulaski,KY
855,21201,4.5,2143,0.017835912500000002,0.033793661,0.0045143155,0.2518889945,Robertson,KY
